,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
426,16211.75195637261,12293.46614924307,5497.66096904499,8140.484448466088,3393.7684707094963,12508.561466538888,2925.0799854659663,4837.8106443385,4355.820598235423,666.369720185399,2410.520735704672,4753.253357284777
427,19864.854777612447,15034.362254786265,5091.856507219593,7734.20112484405,3190.744560368997,12508.561466538888,2767.2245871553623,6131.864057383746,3923.962640347936,613.4134148864921,2236.205254722267,4753.253357284777
428,25145.888782380607,13874.094674449301,4990.176334691793,7518.057021928252,3209.6734153799266,12508.561466538888,2789.8125491023834,5990.200265729951,3532.962278445142,623.1618098550117,2101.367973127736,4753.253357284777
429,27710.980675144965,12357.784386923086,4908.832196669557,7155.995792069363,3727.094755320776,12309.687987870975,3075.2572755443957,7907.161558095288,3210.767297524366,573.2603422651481,2222.0067125862424,4753.253357284777
430,27589.261510775264,11674.233456445549,4843.756886251758,6999.875586699228,3733.4267615909957,11204.197392850943,3048.656012259025,8227.931330773854,2906.0870704832078,520.6520089061481,2206.0967350793508,4753.253357284777
431,26603.177080091693,10964.614172537835,4791.696637917526,6943.223194215698,3613.315832451741,10302.839898658169,2961.5104903219776,7385.701345044045,2637.509788059446,470.84935617576224,2146.1516124642585,4753.253357284777
432,29152.165335204307,8978.276296105338,4750.048439250135,6753.536388023345,3509.967924477817,9388.110338686663,2871.6469582861396,7904.960528329644,2363.091644528059,427.1728515962676,2101.1553409969556,4753.253357284777
433,33991.810048223844,7576.208716119188,4716.729880316227,6431.958902541969,3387.671034663772,8595.737340078262,2801.9151916542564,7639.270155903401,2125.6530166880157,392.140547291632,2076.1635698948967,4753.253357284777
434,39408.57812872348,6076.21987399444,4690.075033169098,6096.370495901677,3213.3407912008574,8057.08540038377,2721.6229833644243,6502.591216117359,1998.8042351738352,362.6790356962519,2037.5910620075485,4753.253357284777
435,47259.98157712692,5197.302615312042,6007.376351372585,5799.87489751532,3123.9540167835785,7448.758229980044,2641.8616253807995,10525.391499389008,1951.5166160459999,338.53739819094045,1957.7419602813395,4753.253357284777
436,50954.53736886142,4605.134931263375,7061.217405935371,5561.899568143922,3151.818198464988,7155.255343469292,2553.782103739589,10399.59564895595,1880.9727536456433,315.97937047735815,1918.0010682727977,4753.253357284777
437,49735.96638235545,4262.095112799416,7904.2902495856,5444.922062746552,3218.8115811845396,6795.154257155385,2527.275423151575,8245.056542181981,1820.2010122396644,292.73208564774404,1904.3137594937398,4753.253357284777
438,46010.388912759576,4382.31146801392,8578.748524505783,5400.827216164518,4252.411516315474,7398.463914590389,2570.2103317391325,10354.630548031415,2019.7646744286174,279.2332666413693,1959.1601440857753,4753.253357284777
439,42004.00958010206,4686.744344586489,9118.315144441933,5264.607051696672,4431.187782509587,7558.77629518043,2350.209699992677,10816.98941370317,2235.7099530997602,264.7189751954152,2013.6885554090802,4753.253357284777
440,37974.424762243885,4713.559020606169,9549.96844039085,5114.177748507954,4420.711748186819,7680.967264589349,2135.725397447431,10270.985573265858,2506.362159198384,254.35876269689038,1992.2240032123495,4753.253357284777
441,34171.88231871109,4680.516838745854,9895.291077149981,4874.080099503698,4365.460332691212,7593.074269782519,2159.728856492931,10935.291588069014,2750.5507814774815,244.81334717600714,1991.0277186559417,4753.253357284777
442,31378.585847933755,4838.8188414091255,9420.695109845828,4791.081787289339,5676.49581603999,11463.975953794894,6314.16785882853,24354.743319156893,2959.499168235191,240.6183521210477,2130.65158714871,4753.253357284777
443,28243.762555616402,4996.765264041867,9041.018336002508,4626.672232007493,5318.993532371227,12311.135890769876,6654.666479296169,27542.09178550115,3173.7650712546224,236.7743199083144,2639.368273375994,4753.253357284777
444,25388.31710820984,7286.413372554944,8737.276916927856,4472.855223966888,4621.689643563464,11830.395456281436,6327.1727343541015,12943.653395164725,3385.860463189029,234.11166003513952,2672.993112381342,4753.253357284777
445,22597.742688729584,10685.678275419677,8494.283781668131,4367.154629485922,4082.2554730768898,11650.837471226641,6094.309965618228,17653.624859774995,3715.4639843573873,247.45941813642966,2955.853706739055,6522.206507823746
446,20009.063031404654,16444.0274562055,8299.889273460352,4265.840509996172,3948.5441713542787,12003.539043553548,6863.897835230835,21744.627620969328,4155.387479497068,286.36694404689484,3215.0403077161423,11836.037286723069
447,17711.84897857192,18848.72324750285,8144.373666894129,4153.605786873192,3679.3538996258194,12259.283344539861,6825.309686295894,20283.926702157263,4603.150619686311,451.1549536634586,3741.068019035075,15026.61897950875
448,15858.872602664682,19480.03348566615,8019.96118164115,3843.094131302986,3514.371011635203,12270.47757811415,6610.825481162656,15670.294448758585,4603.150619686311,675.0761413032888,3772.9212513843518,11660.126423164691
449,13744.941843410057,19056.870661677753,7716.814044572911,3831.0092818799685,3231.3044398835223,12042.165067901826,6390.34850727919,13788.970440173121,4603.150619686311,766.9734366595171,3703.141946811133,10123.768573694302
450,11933.747945576153,18153.529741273585,7474.296334918321,3890.7762952223115,2859.9149303181753,11328.025275995149,5813.191873109061,13123.699653335474,4603.150619686311,1175.286405676367,3598.4429281623857,9734.84098398493
451,10251.237369021072,17101.862727685628,7280.282167194642,3912.5400812358475,2539.268067806449,10711.877323002718,5234.742443320505,15190.314719174967,4603.150619686311,1297.7996715641398,3473.7411757214877,9361.992833305381
452,8860.91697625521,15750.395726971612,7125.070833015699,3917.8858001654153,2229.900201945663,10319.779640059089,4761.213715644673,14120.865914616505,4603.150619686311,1268.185705874367,3393.622784339073,9565.64409373084
453,2390.286197992744,14841.419938153114,7000.901765672544,3744.4468328346597,1993.6254189086765,9866.745987252438,4392.973657455183,12686.279884906484,4603.150619686311,1276.0994211135594,3435.320436697389,11083.18554937809
454,2307.339740125106,17064.860409401488,5706.394597474458,3647.5563078055397,1634.4186754638372,8378.044548953638,3682.0136645362513,4883.63434141949,3742.6475949485894,1083.739004002761,2750.4232081462637,4753.253357284777
455,2311.6630628365683,14777.758468164257,4670.788862916004,3322.154444712359,1634.4186754638372,7181.266559696336,3093.8510456402164,5112.428218093015,2785.3698202619144,935.1524372092982,2153.579100899574,4753.253357284777
456,2309.501401480837,13527.894973082326,3842.3042752692318,3027.819027434083,1634.4186754638372,6187.510085777195,3056.003744127106,4552.750499154357,2167.4525298876665,798.4662759537817,1922.3511528415113,4753.253357284777
457,2302.2958636283993,11800.475011389335,3179.516605151812,2691.8301402332186,1634.4186754638372,5445.392021225686,2713.8528379706245,4609.908979574412,2130.012414008412,666.975209452947,2429.987571367803,4753.253357284777
458,2307.339740125106,10221.544153231282,2631.783841991807,2446.5209474037224,1634.4186754638372,4963.9847548754415,2521.241444782861,5242.7631627756955,2010.7726246340108,572.7274037039049,2675.7577927568805,4753.253357284777
459,2307.339740125106,8816.852862540536,2193.597631463789,2191.0913208960133,1634.4186754638372,4489.304881704772,2246.393600941075,4549.605738152755,1805.44615527575,492.2588260841878,2434.221123433351,4753.253357284777
460,2304.4575249841305,7556.2475114859,1843.0486630413843,2042.2011153794444,1634.4186754638372,4121.989118299503,2044.2585545601264,4649.441156861536,1563.0369152489134,425.6730160440836,2133.9616772518507,4753.253357284777
461,2308.0602939103496,6551.122601450085,1562.609488303465,2055.511823118444,1634.4186754638372,3804.984165100209,1869.3562452802291,3944.1661353369227,1279.5113201492845,367.3683199165848,1823.8942148657704,4753.253357284777
462,3250.154686547756,5727.341878810577,1338.2581485131204,2068.8225308574442,1634.4186754638372,3524.987287561872,1610.2488529553814,4727.901684408131,957.9157639335951,305.05868782571014,1453.463475401381,4503.190200428239
463,3621.947867761453,5061.6060705778145,1158.7770766808399,2082.1332385964447,1634.418675463837,3413.213774377709,1381.0559744680922,4966.3905966276625,634.9016942441796,244.54687013448918,1137.5321438162214,3719.6482343467483
464,3212.927786732616,5597.10015051892,1015.192219215034,2095.4439463354443,1634.4186754638372,3418.6867816493505,1311.8604736071215,4721.57163904602,392.95173466737737,192.464651286959,832.6122062648903,2989.123623391009
465,2832.194275878945,7947.849068904732,994.8276203308152,2108.7546540744443,1634.4186754638372,3520.4840114902286,1243.4853525970789,4764.1995415400725,140.17634167303032,150.70816997972977,497.2311268906499,2288.5756556393417
466,3256.8599337777364,11380.538243547493,953.6606184111073,2122.0653618134443,1634.4186754638372,3607.5818123794993,1176.2833878561592,4170.688497392271,15.010273759846665,112.03342450182157,310.79798851738406,1535.1481895773886
467,2625.0766392195337,9845.664454498874,952.6565451935535,2135.3760695524443,1634.4186754638372,3718.7552839179507,1143.2678606700822,4283.085383793875,15.010273759846665,76.18041046542933,221.62204206534082,761.2365997283398
468,2308.0602939103496,8572.220871537182,1351.2736125624322,2148.6867772914443,1634.4186754638372,3898.5092481280913,1030.779168996335,4695.5037423291815,15.010273759846665,44.918559967929156,151.44271825473984,100.0684917323111
469,2308.0602939103496,7427.7324554383895,1413.5261520507709,2161.9974850304443,1634.4186754638372,4062.3387017172295,1121.6376513894777,4487.141481115215,15.010273759846665,20.938156571805706,54.045544384757704,100.0684917323111
470,2308.7808476955934,5528.352131454122,1394.4487609172481,2175.3081927694443,1634.4186754638372,4257.353601705729,2084.3398416516493,4823.889332229712,15.010273759846665,9.892767196261701,0.0,100.0684917323111
471,2306.619186339862,4389.50672254256,1357.2980518677555,2188.6189005084443,1634.4186754638372,4406.716774422854,1206.9036936947991,4904.178013592847,15.010273759846665,6.7509287561467675,0.0,100.0684917323111
472,2308.7808476955934,2487.779005708667,1432.6035431842945,2201.9296082474443,1720.396798446103,4735.980374562453,1487.1257968250275,5064.0104358161,15.010273759846665,7.473142746335488,0.0,100.0684917323111
473,2306.619186339862,2877.6685827199494,1569.157500771618,2215.2403159864443,1634.4186754638372,4211.313679894017,1125.1858128500924,5144.709313573838,15.010273759846665,3.3512517330606197,0.0,100.0684917323111
474,2307.339740125106,2631.135990039907,1662.536310004126,2228.551023725445,1634.4186754638372,4454.435988130834,954.6674109570223,5156.851788622166,15.010273759846665,5.703939224616506,0.0,100.0684917323111
475,2308.0602939103496,2514.793063122134,1601.2878437333413,2241.8617314644443,1634.4186754638372,4610.339790172784,1590.9943004179686,6050.243347757859,15.010273759846665,1.8130584743347538,0.0,100.0684917323111
476,2305.8986325546184,2538.604348246975,1597.2715508631256,2255.1724392034444,1634.4186754638372,4245.681525227046,1305.9353871159556,5119.284661084406,278.95035551688665,0.0,0.0,100.0684917323111
477,2307.339740125106,2586.6655024064844,1598.2756240806798,2268.4831469424444,1634.4186754638372,4082.7239499124216,1491.903731501916,4754.091287131676,15.010273759846665,0.0,0.0,100.0684917323111
478,2308.0602939103496,4704.6781371150755,1643.458918870603,2281.7938546814444,1634.4186754638372,4700.030851740924,2137.8188532216263,5195.309489771921,15.010273759846665,0.0,0.0,100.0684917323111
479,2307.339740125106,7969.747314498127,1658.5200171339106,2295.1045624204444,1634.4186754638372,4954.308832695395,2335.6234936870815,5257.867230521949,15.010273759846665,0.0,0.0,100.0684917323111
480,2308.0602939103496,8148.8830279940585,1730.813288797788,2308.4152701594444,1634.4186754638372,4726.776256932961,2490.4780515945135,5387.353675369861,15.010273759846665,0.0,0.0,100.0684917323111
481,2470.904900299481,7532.51545273851,1892.469076823958,2321.7259778984444,1634.4186754638372,3761.0542788728103,2310.49724888295,5442.540567709002,15.010273759846665,0.0,0.0,100.0684917323111
482,3430.426860602489,6546.117075702412,2146.4996008650824,2335.036685637444,1682.3099235078703,3658.8852775262862,3179.979928595124,5129.224957840542,15.010273759846665,0.0,0.0,100.0684917323111
483,3168.1771911632345,5900.897504537552,2169.5932848688212,2348.347393376444,1634.4186754638372,4091.910591514155,3525.1775673188395,4009.896073834838,15.010273759846665,0.0,0.0,100.0684917323111
484,2467.7565725799477,6229.579073909136,2213.02535075596,2361.658101115444,1959.4411366103836,4246.484541725094,3079.4604539298944,4379.215072795501,15.010273759846665,0.0,0.0,100.0684917323111
485,2479.825602834575,6517.289333566962,2208.552339390012,2368.981662115444,1959.4411366103836,4868.214938843921,3152.8184258486335,4799.412991957131,15.010273759846665,0.0,0.0,100.0684917323111
486,2494.679793917193,6395.15253552337,2272.29275135477,2376.3052231154443,1959.4411366103836,4975.976617172063,3812.3346234530522,5628.576497393758,15.010273759846665,44.878245323211985,0.0,100.0684917323111
487,2504.8920502864935,6760.811624377863,2493.706813969193,2383.6287841154444,1959.4411366103836,4874.032235156962,3024.286303658439,6975.4321166867585,15.010273759846665,384.5474462124193,0.0,100.0684917323111
488,2504.8920502864935,6848.672605411445,2446.740194626739,2390.9523451154446,1959.4411366103836,4990.634937620677,3436.2145762686127,7974.666475421994,15.010273759846665,410.4936972955401,0.0,100.0684917323111
489,2497.464954745184,6823.052124799896,2448.41757388897,2398.2759061154443,1959.4411366103836,5290.740141714698,3426.1258029168534,8843.668408121855,15.010273759846665,419.39221101112156,0.0,100.0684917323111
490,2497.464954745184,6729.727159930941,2434.4394133703827,2405.5994671154444,1959.4411366103836,4800.474254066296,3211.9488886890367,8874.980217579658,15.010273759846665,406.09136658679387,0.0,100.0684917323111
491,2491.8946330892018,6678.857395566106,2125.8016291199756,2412.923028115444,1993.7154780053806,5470.66126269112,4046.7352142925815,9232.10021587018,15.010273759846665,398.9868775577137,0.0,100.0684917323111
492,2490.037859203875,7475.005579731213,2215.8209828596773,2420.2465891154447,1959.4411366103836,5323.850421954934,4056.1959012986295,7859.50592738005,15.010273759846665,391.52983329005167,0.0,100.0684917323111
493,2492.823020031866,6675.424640354061,2197.928937395886,2428.291608753827,2272.212294650611,5550.423248061554,4337.760541870672,6038.42830675098,15.010273759846665,339.6282378739545,0.0,100.0684917323111
494,2491.8946330892018,6267.372659679898,2201.283695920347,2584.333946437684,2465.2497993288925,4735.162481454309,3933.0445637485354,4914.481310022938,15.010273759846665,308.055900373804,0.0,100.0684917323111
495,2492.823020031866,5930.388922480573,2153.198823736406,2668.9174234516613,1959.4411366103836,4623.171283564848,3634.6238787145717,5288.779300803019,15.010273759846665,261.6285159762312,0.0,100.0684917323111
496,2488.1810853185475,5929.261169718999,2111.8234686013884,2715.508840927142,1959.4411366103836,4514.464514003967,3245.5957623852146,7655.183402442826,15.010273759846665,241.12339743287197,0.0,100.0684917323111
497,2511.390758885139,6266.859394577143,2106.7913308146967,2644.3712316740125,1959.4411366103836,4688.213628871568,3246.5089491904014,8519.709531571127,15.010273759846665,254.813437581028,259.6798580260851,100.0684917323111
498,2528.1017238530844,5278.106502504519,2069.329860624883,2745.0177805439444,1959.4411366103836,5684.76150272747,3834.0180620722163,8323.373576957982,15.010273759846665,259.5709765835278,1102.6439410515593,100.0684917323111
499,2531.815271623739,5613.336401783711,1946.322048061315,2901.4247231416384,2098.2774597061166,6252.312151017851,3871.8740187050416,7312.404413927313,15.010273759846665,304.1877342631105,3021.052674549862,100.0684917323111
500,2531.815271623739,4920.550963134238,1912.7744628167054,3079.305740568622,3319.543637863004,3744.8877347046337,1298.8225148953961,5471.5886312585035,15.010273759846665,331.6961032496553,3136.767626196492,100.0684917323111
501,10586.717133105733,4573.943028728082,1793.6805351983419,3225.98223900804,2940.0710561408373,3733.127126102696,1485.1078158365683,5285.531471049839,15.010273759846665,315.0817287268601,3031.160164140183,100.0684917323111
502,15898.55285005568,4374.694860334157,1944.085542378341,3353.040393655732,3407.5045770192487,3595.528005460019,1615.507526495389,4877.022413139279,15.010273759846665,264.5016270659673,3407.553857517758,100.0684917323111
503,16666.88793308085,4173.625319633984,2058.7064586307565,3481.813815987697,3214.4116505490665,3427.3513024523018,1507.8760192849338,4501.779302665111,15.010273759846665,287.23032003026805,3641.3954205583796,100.0684917323111
504,15078.664719605293,5097.706458787839,2004.471195818638,3547.728356911136,2837.6683035691235,3423.823119871721,1764.535767248327,4784.062417812536,15.010273759846665,304.8565696058418,3697.384448025536,100.0684917323111
505,15587.074738558482,8468.158752710502,2076.039377673805,3413.3609565122874,3037.686238685126,3428.527363312496,1751.0818288470198,5939.396569949757,15.010273759846665,270.2285727415357,4040.1944583069026,100.0684917323111
506,14631.626281877641,9452.852995667674,1918.3657270241404,3224.6864527640428,3299.4058801012916,3455.5767630969535,1653.7995050221855,6209.004892044683,15.010273759846665,223.53252583674163,4336.349926066061,100.0684917323111
507,11647.722715595695,9658.284382526657,2127.479008382206,3016.2910052387083,3143.9700779961117,3423.823119871721,1539.958487780358,5334.2752701580075,15.010273759846665,186.80582217521825,4315.477813561933,175.4899648133102
508,11587.475190312214,9550.464313914541,2136.425031114102,2892.593670142785,3131.1036738640437,3488.506467182381,1560.6568545515993,5363.636495536941,15.010273759846665,149.27985520752202,4438.260768533771,1930.1626332269439
509,10642.149842682576,9130.97971247607,1935.139519646445,2808.4376869283565,2916.92300775385,2495.9111011787963,1432.3269805699026,5239.778772696579,15.010273759846665,149.71672283359655,4683.577142359346,4564.167097134704
510,10950.878083925216,7616.78410331659,1984.9017710926157,3130.0828948832373,2758.1899387550197,3032.1948534271783,1470.6189590966992,5516.383848076539,876.0916827272492,138.21658547386886,4695.364306036629,7529.296110347131
511,12850.984897218048,8738.28674532659,2096.7270552413142,3566.0520058208317,3760.66645101698,2447.69260591085,1427.152388877092,6110.00786155105,2479.398796038718,131.01211705275108,4537.2198600329075,10432.186324636197
512,7758.145436072184,8509.149109596878,2003.9120693978946,6135.405019301154,2440.2789353898174,2216.0086164526665,1815.0518985458702,5766.483418747163,4022.640902552856,114.75240697570435,4012.6910763932196,12547.996454267051
513,8480.83736972578,8551.901262130634,2118.5329856503104,5993.937963639633,2765.25600033298,2472.38988397492,2119.629716908548,4404.579415187929,4097.789976814662,124.37884457302113,3306.9326715329235,11654.131169235068
514,7557.252885965081,7870.037389415958,2106.7913308146967,6246.597730047976,2671.5077645306446,2869.8984547204313,2448.4946358488146,3386.980092887926,3590.3357318517656,148.0304060856929,3015.6907325939173,11240.678197527344
515,5668.477294823721,4262.139535687326,4708.8460985707425,3507.2697093884017,1119.4485062379151,2202.7895979353316,2154.379556001643,2018.2102363215542,2749.688250678927,0.0,410.124821992065,5464.672563743247
516,6305.099820037739,1262.5273155971688,4854.677908941174,3421.6486004993562,1896.6096582554953,2250.5880684167973,2020.466926126913,2001.369834646222,1545.6755941557312,0.0,0.0,100.0684917323111
517,7292.233306936129,1198.5440078883314,4876.992309270856,3482.7545756025775,2669.132109216518,2324.8282459731167,1664.2399250728772,2001.369834646222,448.5239068279623,0.0,0.0,100.0684917323111
518,6929.258836245808,2673.9735541629575,4939.826896493756,3417.3738438609835,1947.5038578533931,2257.7069895523346,1606.5028649912394,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
519,8087.488846232707,2867.6464510601622,4779.661922978541,3380.8890609016025,1946.9979698506015,2568.905542048685,1719.3105896802797,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
520,7867.053475476667,2061.027805324968,4630.6200579569,3286.1711529208733,1517.0239227814811,2808.9148831896614,1154.264754407499,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
521,8212.068943769775,3396.531919545564,4421.29245637419,3299.4872224364403,1100.753409055422,2856.713353671127,1679.022116577051,2001.369834646222,410.35367223314176,0.0,0.0,100.0684917323111
522,6585.357092795832,3895.766249677373,4261.936911060702,2983.0297916800296,2447.1800363769817,2285.1656853608365,1714.274530542376,2001.369834646222,915.5951499562057,0.0,0.0,100.0684917323111
523,8160.249738610316,3357.0597421900893,4377.647949849577,3311.638932042779,1922.0044886877104,2224.1463613419432,1830.103890714158,2001.369834646222,1199.803420072453,0.0,0.0,100.0684917323111
524,8020.4356964107465,2724.893293422028,3643.0787117525947,3107.732851411053,1520.4805303710366,2614.670035062855,1240.8849715794406,2001.369834646222,1133.3880953892922,0.0,0.0,100.0684917323111
525,8589.522204477276,3372.1870182926355,3262.3213981922613,3429.9995322674786,1100.753409055422,2649.247652006893,1541.034096198493,2001.369834646222,1041.353077026657,0.0,0.0,100.0684917323111
526,8916.137566705904,4636.578901221841,3160.3776953088504,3737.451706304395,1100.753409055422,2482.461499688587,1556.1422736122042,2001.369834646222,871.6537481332856,0.0,0.0,100.0684917323111
527,8255.322888000663,2398.8360642916555,2963.616034328017,4416.172145103264,1151.0084496913655,2098.0397583695662,1489.6662929918766,2001.369834646222,727.2599825768176,0.0,0.0,100.0684917323111
528,7761.341214642742,2937.0596053852073,2756.536680629864,4758.622711326425,1423.2838108754752,2398.0514347957865,1506.788894060749,2001.369834646222,838.0933309678228,0.0,0.0,100.0684917323111
529,7230.309243895639,4755.5719707884045,2804.638607421225,5721.5921839558005,1372.264751263342,2475.3425785530508,1493.6951403022,2001.369834646222,539.5308604012623,0.0,0.0,100.0684917323111
530,6616.6872051242535,1931.3262614957969,2815.547979334835,5638.800118446096,1574.3258405329823,2402.1193897303797,1259.0147844758935,2001.369834646222,544.1229304876535,0.0,0.0,100.0684917323111
531,6789.387743566985,2495.835578125167,2869.925333285943,5277.960018177616,2725.627269021139,3243.169072457445,1681.0365402322127,2001.369834646222,180.2692869130956,0.0,0.0,100.0684917323111
532,7359.202213527486,1390.286866669515,2513.787894611084,4857.602087469564,1431.548405532622,2687.893223885525,1624.6326778876926,2001.369834646222,112.85610043524846,0.0,0.0,100.0684917323111
533,7307.362506973894,4346.409164140934,2758.636592851364,4415.704798618637,1571.9427547458793,2713.3179422267303,1481.608598371231,2001.369834646222,203.525520719504,0.0,0.0,100.0684917323111
534,5512.857113293844,4009.0806609143215,2759.6732967109024,3937.4626053557085,1723.3447091566072,2284.1486966271877,1345.6350016478348,2001.369834646222,543.7583538931933,0.0,0.0,100.0684917323111
535,6708.755495156799,3299.473805415108,2730.949211313778,3583.3091410296097,1100.753409055422,2122.447487977123,1623.6254660601119,2001.369834646222,752.7413957958577,0.0,0.0,100.0684917323111
536,8938.99037902356,5316.491081501125,2809.0340881418956,3455.079618468049,1866.8982689576383,3037.7373482605076,1064.6229017528153,2001.369834646222,432.6559867075093,0.0,0.0,100.0684917323111
537,7575.756899463088,7135.227631161661,2873.424117875661,3317.2361338376627,1777.5784726961735,3538.095805215425,1728.3754961285063,2001.369834646222,702.5041959506202,0.0,0.0,100.0684917323111
538,12598.078653082166,9441.304833277492,3109.1355771957283,3492.311435862985,1150.551802571025,2688.910212619173,1567.221603715592,2001.369834646222,406.1807446239539,0.0,0.0,100.0684917323111
539,10764.527536110041,2903.773907304735,2969.0021866725533,3160.6627289173116,2490.004063495184,2700.0970886893037,1670.9644219564057,2001.369834646222,94.17324213996135,0.0,0.0,100.0684917323111
540,15770.397411260346,10610.939208922659,3332.342563854371,3499.242842405443,2052.617752167299,3103.8416159476415,1659.8850918530177,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
541,12051.677111549236,6740.020597852427,2985.994932722734,3213.5032331418665,1781.907927453519,3338.766013420376,1739.454826231894,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
542,19072.99682246915,10120.475323385857,3328.404247523521,3491.6162332546405,1818.158342865066,3274.6957232005398,1699.1663531286654,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
543,20332.98982894867,8980.01008204917,3304.627031933542,3491.800440232338,2493.7242644481244,3448.6007966543825,1552.1134263018814,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
544,19620.838499935562,11215.381074904772,3184.6392137409666,3487.116352762823,2043.979750399301,3704.8819575337307,1562.185544577688,2001.369834646222,15.010273759846665,0.0,0.0,100.0684917323111
545,12791.119367399468,9635.62015359319,1875.0078931408866,3493.813745982958,1097.3221558364496,3356.4993049617024,1863.9009233020504,561.0726305036806,15.010273759846665,0.0,0.0,100.0684917323111
546,13289.722261597382,12733.489302356404,1814.747040115455,3482.5264802260976,1642.3770107073253,3366.346769801673,1754.5547442708753,501.4399794694065,15.010273759846665,0.0,0.0,100.0684917323111
547,13871.957915001321,11461.046447767174,1747.0337540669793,3475.458415635158,1664.014348991424,3817.1418269203564,1624.1418701969967,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
548,14336.26860866414,11268.60558163884,1681.4227900436515,3467.500717423739,1530.06892151843,4128.978213519445,1690.3514831883501,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
549,14132.853482079568,11137.622890334536,1676.063673132445,3460.98437559537,1380.668252413937,2559.9488156840293,1510.7829873481637,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
550,14316.373286203403,11205.070434088608,1695.4734017589542,3453.010669834978,1578.495345297128,2334.551287124688,1466.6432453539278,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
551,14039.6120576693,12086.228102018173,1716.338909330957,3444.176119704375,1567.1615014340287,2356.4345423246236,1698.376890823666,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
552,13465.186477001604,12739.888310391609,1698.678449110484,3435.736804682838,1404.366289582236,3321.4860966418046,1728.4721694560997,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
553,13363.75534150859,12581.623050352098,1682.3644231917867,3424.7716073671686,1270.420862109242,3309.45030628184,1717.4372339575402,580.950180848438,15.010273759846665,0.0,0.0,100.0684917323111
554,14297.607932357587,10759.41914996941,1675.817039058724,3415.6602363440697,1502.2494865817316,3527.1886955212035,1714.427706094297,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
555,14698.036120119103,12350.644347602223,1704.555596435055,3409.056451774548,1777.352787622419,3747.1154102805604,1660.256204555917,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
556,14439.590430503875,10719.430101985197,1704.6882518708574,3402.7986303892944,1322.9686836563396,3870.755802160199,1599.0624713366356,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
557,13806.382826452296,11003.70153118632,1698.2849081990637,3395.6907169931847,1032.410140984153,3405.736629161559,1702.389594641324,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
558,14463.825439539172,11520.005295667426,1722.6628628264011,3386.756266655766,1351.8184680351385,2845.525296043195,1404.4463361802316,453.421856585943,15.010273759846665,0.0,0.0,100.0684917323111
559,13557.39398155034,11296.262149451888,1740.3283281633744,3379.630737979892,1214.7819922358444,3165.020821962262,1656.243500738259,811.0064065600723,15.010273759846665,0.0,0.0,100.0684917323111
560,13422.40065110952,9880.051221160496,1764.3024619717012,3371.9826140813784,1698.0158805807228,3644.264110840861,1665.272084327989,593.4503922551162,15.010273759846665,0.0,0.0,100.0684917323111
561,13576.375404615033,8414.075329171415,1756.876257191931,3364.706038838753,765.5496354802649,3518.435393441229,1567.964016749787,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
562,14170.286411432327,9582.263627559272,1707.4844915135575,3359.014637562869,1508.4315832343314,3353.2168166817123,1630.1609259234835,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
563,13358.23805817979,10319.70845519981,1695.4736401021125,3353.488448459786,1828.8702597274166,3122.3484743223867,1717.4372339575402,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
564,14520.30308581051,10854.795069519887,1745.7916532297204,3347.9957423605765,1645.468059033625,3634.4166460008896,1704.3959465501528,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
565,12879.85484358108,10905.989276110628,1788.198114278688,3341.5130961995683,1022.1066465631533,3463.7272554413885,1811.7357736724991,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
566,13206.840914351451,10747.687499116453,1799.5190052062176,3332.619139085414,1249.813873267243,3831.3659428003148,1523.8242747555514,481.5221707948363,15.010273759846665,0.0,0.0,100.0684917323111
567,13842.666456670611,11863.244569692512,1820.2593418479498,3322.7057376960474,1696.9855311386225,3631.1341577209005,1772.6119114503358,502.3256627252742,15.010273759846665,0.0,0.0,100.0684917323111
568,13491.209993339042,11630.90813772271,1819.165894957602,3314.866046843603,1641.3466612652248,4058.95179687965,1494.7321720775321,350.2397210630889,15.010273759846665,0.0,0.0,100.0684917323111
